country,employees,founded,industry,link,name,revenue
France,10,2010,Personal & Household Goods,https://www.cookut.com,COFARIM,3.5
Spain,35,2015,Retail,https://www.anoru.es/,Cerámicas Anoru*,1.59
France,25,2011,Chemicals & Pharmaceuticals,https://genoskin.com/,Genoskin,"2,810,120"
UK,21,2013,Fintech,https://www.payment-assist.co.uk/,Payment Assist,"5,993,895"
UK,21,2015,Games industry,https://genbadigital.com,Genba Digital,"20,698,506"
United Kingdom,32,2008,Technology,https://www.ecometrica.com,Ecometrica,6.4
Germany,146,2010,Education,https://www.littlegiants.de/,Kleine Riesen Nord,7.65
Spain,6,2014,Telecoms,https://www.kyoelectric.com/,Kyo Electric,2.67
Germany,65,2013,Retail,https://www.my-boo.de/,my Boo,"4,706,000"
Sweden,25,2012,Technology,https://www.84codes.com/,84codes.com,"12,120,207"
Italy,27,2010,Energy,https://www.albaimpianti.it,Alba,"2,578,177"
Germany,65,2013,Health,https://www.aniforte.de,Görges Naturprodukte,8.1
Spain,37,2011,Industrial Goods,http://www.ergostechnology.es/,Ergos Technology,3.15
Germany,20,2013,Chemicals & Pharmaceuticals,https://klg-group.com/,KLG LIQUIDA,"5,034,595"
Italy,6,2009,Telecoms,https://www.bomax.it,Bomax,"46,748,511"
Spain,2400,2007,Energy,https://www.prodiel.com,Prodiel Proyectos,274.5
Germany,2,2013,Ecommerce,https://www.horando.de/,Horando Deutschland,5.30
France,35,2011,Technology,https://www.ignimission.com/,Ignimission,"2,280,542"
Italy,7,2013,Energy,https://www.adamantbionrg.com/,Adamant BioNRG,"117,997,000"
France,30,2014,Construction,http://www.urbantp.com,Urban TP,"6,229,998"
Italy,11,2014,Technology,https://www.mgmrobotics.it,MgM Robotics,3.1
Italy,6,2015,Cyber Security,https://www.verxo.it/,Verxo,1.79
UK,5,2015,Interiors,http://xplort.com/,Xplort,"2,252,358"
UK,12,2010,Financial Services,https://bambridgeaccountants.com/,Bambridge Accountants,"3,368,822"
Spain,25,2011,Advertising,https://anniebonnie.com,Annie Bonnie,"1,883,104"
Germany,9,2014,Technology,https://www.mgl-licht.de,MGL Licht,5.1
Poland,115,2013,Ecommerce,https://selsey.pl/,Selsey,11.14
Slovakia,13,2016,Property,http://www.g2p.sk/,G2Park,"2,902,148"
Italy,5,2014,Architecture,https://www.pelizzari.com/,Pelizzari Studio,"2,625,660"
UK,160,2011,Beauty,https://tropicskincare.com,Tropic Skincare,"39,631,634"
Italy,254,2014,Restaurants,https://www.risto-service.it,Ristoservice,"7,482,517"
France,15,2011,Retail,https://www.fioulreduc.com,Fioulreduc,21.9
Finland,4,2009,Fashion,https://www.jutta.fi/,Jutta Product,1.84
Italy,19,2011,Advertising,https://www.magilla.agency/,Magilla,1.58
The Netherlands,9,2014,Technology,https://www.postex.com/,Postex,"5,248,908"
Italy,14,2015,Retail,https://www.danjohn.com,Rinah (Dan John),"32,132,664"
France,215,2001,Advertising,https://www.smartadserver.com,Smart Adserver,84.9
France,35,2012,Transport,https://www.dw-trans.fr/,DW Trans,4.53
Italy,5,2013,Waste management & recycling,https://gruppospaggiari.com/,Consorzio Stabile Ambientemilia,"9,752,760"
France,8,2014,Aerospace & Defence,https://escadrone.com,Escadrone,"1,939,949"
Finland,19,2005,Interiors,https://www.piantek.fi,Piantek,6.9
Spain,2929,2007,Energy,http://prodiel.com/,Prodiel ,440.97
Italy,12,2016,Ecommerce,http://www.yocabe.com/,Yocabe’,"3,293,860"
France,33,2012,Property,https://www.chez-nestor.com/,Chez Nestor,"8,559,263"
Italy,14,2015,Advertising,https://www.ready2fly.it,Ready 2 Fly,"3,266,457"
Germany,1,2011,Energy,https://www.z-e-f.info,ZukunftsEnergie Fichtelgebirge,5.3
United Kingdom,33,2015,Energy,http://www.quimeraee.com/,Quimera Energy,1.67
Italy,9,2016,Transport,https://www.mintitalia.com/,Mint Italia,"2,415,110"
UK,764,2012,Technology,https://www.ltgplc.com,Learning Technologies Group,"148,219,822"
France,12,2011,Retail,https://www.loveandvibes.fr,Family Web Diffusion,4.2
Romania,219,2005,Technology,https://www.tremend.com/,Tremend Software Consulting,9.75
The Netherlands,233,2012,Ecommerce,https://www.sendcloud.com/,Sendcloud,"81,775,452"
UK,40,2012,Batteries,https://hyperdriveinnovation.com,Hyperdrive Innovation,"8,638,729"
Italy,1,2011,Retail,https://www.promojeans.it,Domino Creations,2.1
Germany,7,2014,Ecommerce,https://www.merkkur.de/,Merkkur,7.40
Italy,10,2008,Technology,https://www.datakey.it/,Datakey Software Engineering,"1,898,000"
Italy,40,2013,Technology,https://crispybacon.it,Crispy Bacon,"2,726,837"
France,7,2012,Property,https://www.nue-proselect.fr,Nue-Pro Select,1.6
Spain,33,2010,Ecommerce,https://www.stikets.es/,The Stikets Company,5.10
Romania,41,2015,Cyber Security,https://www.metaminds.com/,Metaminds,"32,103,084"
Italy,11,2016,Technology,https://www.ddmsolutions.it,Ddm Solutions,"2,242,598"
Spain,53,2014,Transport,https://www.rafagrautransport.com,Rafa Grau Transports,9.3
France,19,2004,Construction,https://www.sarl-gogy.com/,SARL GOGY,3.06
Italy,29,2012,Education,https://www.timevision.it/,Time Vision,"2,793,340"
Germany,36,2013,Automobiles,https://www.werksraeder24.de/,Werksräder24,"14,896,000"
Germany,19,2013,Retail,https://www.zeck-fishing.com,Zeck Fishing,"3,567,160"
Italy,13,2013,Support Services,https://www.etesian.eu,Etesian,"1,626,162"
Italy,4,2014,Retail,https://www.utensilveneta.it,Utensilveneta,1.9
Germany,72,1995,Construction,https://www.augustinbau.com,Augustin Bau,12.5
Italy,17,1983,Industrial Goods,https://www.pologlass.it/,PoLo Glass,3.38
France,5,2010,Technology,https://www.nexoris.com/,Nexindep,11.88
UK,70,2008,Technology,https://www.fodmobilitygroup.com/,FOD Mobility Group,"13,309,945"
Italy,60,2007,Energy,https://www.selferg.it/,Selferg,"2,050,130"
Germany,28,2012,Telecoms,https://www.gfid.net,GfiD,"1,988,700"
Germany,48,2000,Construction,https://www.bestit-online.de,Best IT,5.0
Italy,11,2014,Support Services,https://www.ph14.biz/,Phoenix Esd,4.84
Germany,20,2010,Technology,https://www.doit-solutions.de/,doIT solutions,12.66
Lithuania,94,2012,Ecommerce,https://www.poppri.com/,Poppri Fashion Auctions,"13,028,856"
Germany,26,2011,Transport,https://www.isg-logistik.de,isg Express Logistik,"5,599,280"
Italy,21,2006,Retail,https://www.housetohouse.eu,House To House,9.4
Italy,16,2008,Food & Beverage,http://www.basiperpizza.it/,Mapo,2.05
UK,194,2008,Automobiles,https://www.vizionnetwork.co.uk/,Vizion Network,"117,817,156"
UK,66,2017,Law,https://www.beyondcorporate.co.uk/,Beyond Law Group*,"8,233,616"
Italy,70,2014,Telecoms,https://www.gantel.it,Gantel,"3,004,982"
France,10,2011,Support Services,https://www.lesbigboss.fr,Digilinx,5.5
Sweden,7,2010,Travel & Leisure,https://www.tripx.se/,Tripx Travel,2.81
Germany,14,2014,Transport,https://www.edapark-hamburg.com/,EDA Warehousing,"4,570,000"
Germany,90,2013,Telecoms,https://www.bpvgruppe.de/,BPV,"22,704,275"
Italy,26,2011,Industrial Goods,http://www.teo-rema.it,Teo.Rema,"3,766,901"
France,29,2008,Construction,Not found,Agence Renov Design,4.0
Italy,12,2014,Restaurants,Not found,Centofiori,2.40
France,Not found,2012,Construction,Not found,ISTER,2.16
France,81,2013,Agricultural Commodities,https://www.ultrapremiumdirect.com/,Ultra Premium Direct,"20,779,890"
Spain,24,2013,Telecoms,https://afr-ix.com/,AFR-IX telecom,"9,933,867"
Germany,65,2008,Technology,https://www.weclapp.se,weclapp,"4,654,250"
France,4,2014,Energy,https://www.enecsol.fr,Enecsol,2.8
Germany,8,2009,Ecommerce,https://shokes.de/,Shokes,8.81
Poland,44,2010,Cyber Security,http://grupablue.pl/,Blue energy,"4,527,970"
Romania,31,2015,Cyber Security,https://www.metaminds.com,Metaminds,"26,158,008"
France,Not found,2012,Food & Beverage,https://www.fsp-winemerchant.com,FSP Creative Wine Merchants,8.9
Norway,21,2015,Restaurants,https://www.freddyfuego.no/,Freddy Fuego,1.22
France,15,2013,Retail,http://www.cjusteparis.fr/,C’JUSTE PARIS,"2,404,398"
UK,1258,2010,Telecoms,https://www.hyperoptic.com,Hyperoptic,"44,664,290"
Sweden,146,2009,Technology,https://www.epidemicsound.com,Epidemic Sound,11.8
Italy,11,2012,Insurance,https://www.bridgeinsurance.it/,Bridge Insurance Broker,1.80
France,44,2007,Ecommerce,https://www.sos-accessoire.com/,SOS-accessoire,"14,690,408"
Italy,59,1999,Industrial Goods,http://www.galvanicaformelli.it,Galvanica Formelli,"11,823,959"
Italy,32,2015,Management Consulting,https://www.sideagroup.com,Sidea Group,"1,825,646"
Italy,35,2010,Ecommerce,https://www.sostariffe.it,Sos Tariffe,7.6
France,5,2014,Retail,https://www.sas-spirits.com/,Secret Arts of Spirits,1.71
Italy,15,2013,Beauty,https://www.nablacosmetics.com/,Nabla Cosmetics,5.69
Germany,27,2017,Construction,http://www.hannes-könig.de/,Hannes König,"8,750,671"
France,14,2015,Construction,https://cogeclim.net,Cogeclim Energies,"2,114,000"
France,18,2014,Management Consulting,https://www.lescausantes.com,Les Causantes,"2,417,287"
France,17,2012,Ecommerce,https://www.fourniresto.com,Fourniresto.com,4.7
Italy,45,2001,Technology,https://www.iungo.com/,IUNGO,4.40
Germany,9,2007,Advertising,https://www.zanatta.de/,ZANATTA media group,"8,383,859"
UK,20,1997,Waste management & recycling,https://www.wastepack.co.uk/,Wastepack,"22,373,295"
Portugal,45,2009,Education,https://www.sa-formacao.pt,SA Formação - Simples Analises,"2,232,864"
Germany,34,2013,Industrial Goods,https://www.allesklardruck.de,ALLESklarDRUCK,2.1
Italy,10,2004,Media,https://www.lefonti.it/,Le Fonti,3.00
Germany,10,2007,Sales & Marketing,https://www.futuremarketing-network.de/,Future Marketing,2.16
Italy,17,2010,Support Services,https://www.radarconsulting.it/,Radar Consulting Italia,"1,580,450"
France,53,2014,Agricultural Commodities,https://www.agriconomie.com/,Agriconomie,"37,248,117"
Germany,18,2013,Energy,https://bauer-energiekonzepte.de,Bauer Energiekonzepte,"37,731,950"
France,13,2014,Retail,https://www.oxwork.com,Oxwork,"4,405,138"
Germany,11,1998,Support Services,https://www.tec-systems.de,TEC Systems Systemhaus ,2.6
Italy,3,2010,Retail,https://www.materassiedoghe.eu/,Etracom,5.56
Spain,364,2014,Technology,https://www.anytech365.com/,AnyTech365,"18,743,704"
Sweden,35,2010,Technology,https://www.bygglet.com,Bygglet,"6,135,880"
Germany,7,2012,Industrial Goods,https://www.bausal.de,Bausal,3.4
Italy,9,2008,Technology,https://www.qlsol.com/,Quicklink Solutions,1.87
Netherlands,30,2013,Technology,https://www.starred.com/,Starred,1.50
UK,12,2013,Construction,https://www.cladspraysolutions.co.uk/,Cladspray Solutions,"1,863,819"
France,50,2015,Financial Services,https://www.imgp.com/fr,iM Global Partner,"31,463,692"
Netherlands,129,2012,Technology,https://www.sendcloud.com,Sendcloud,"44,083,257"
Germany,170,2013,Support Services,https://www.zac-personalservice.de,ZAC Personalservice,4.6
United Kingdom,33,2011,Fintech,https://www.beeksfinancialcloud.com/,Beeks Financial Cloud Group,6.30
Italy,6,1983,Precious metals,https://www.confinvest.it/,Confinvest,"41,130,000"
France,3,2012,Technology,https://www.ethic-technology.com/,Ethic Technology,"8,340,824"
Italy,18,2014,Advertising,https://noonic.com,Noonic,"2,273,393"
United Kingdom,40,2006,Technology,https://www.speechmatics.com,Speechmatics*,1.6
United Kingdom,135,2011,Financial Services,https://www.nutmeg.com/,Nutmeg ,8.08
Italy,20,2007,Fashion,https://www.chiarullimoda.com/,Aeffegi,1.68
Italy,7,2001,Telecoms,https://www.bomax.it/,Bomax,"71,290,680"
Germany,15,2017,Retail,https://www.kustom-kult.de/,KK-Trade,"4,383,254"
Germany,14,2016,Technology,https://www.codekunst-systems.com,codekunst systems,"1,994,500"
Germany,12,2002,Ecommerce,https://www.aviationscouts.com,aviationscouts,3.6
United Kingdom,127,2010,Technology,https://ensek.co.uk/,Ensek,9.84
France,50,2013,Technology,https://www.aleysia.com/,Aleysia,6.35
Germany,26,2015,Retail,https://www.bellfor.info/,Marsapet,"3,960,200"
Italy,40,2015,Industrial Goods,https://incantoitalia.com,Creation Italia,"14,500,000"
Italy,7,1989,Automobiles,https://www.serenautomobili.it,Seren Automobili,3.1
United Kingdom,167,1990,Games industry,https://www.team17group.com/,Team17 Group,48.81
Italy,16,2015,Ecommerce,https://www.bakaji.com/,Gruppo Tera,"20,222,750"
Lithuania,90,2012,Ecommerce,https://www.poppri.com,POPPRI Fashion Auctions,"10,795,350"
France,12,2006,Telecoms,https://www.manifone.com,Manifone,6.4
France,37,2008,Technology,https://www.skalis-portage.com/,SKALIS,3.82
Italy,14,2009,Technology,https://codiceplastico.com/,CodicePlastico,"3,068,430"
Netherlands,25,2015,Technology,https://www.cloudplusplus.nl,Cloud++,"3,924,302"
Germany,90,2012,Support Services,https://www.cc-sicherheitsservice.de,City Control,13.8
Italy,13,2010,Support Services,https://www.in-rete.net,Inrete,4.4
Italy,21,2013,Advertising,https://www.webstarschannel.it/,Web Stars Channel,6.19
France,130,2013,Transport,https://www.regional-express.fr/,Regional Express,11.37
Romania,426,2005,Technology,https://www.tremend.com/,Tremend,"20,679,155"
Spain,61,2010,Technology,https://www.doofinder.com/es/?gclid=EAIaIQobChMIwPu5t4qs3AIVAQAAAB0BAAAAEAAYACAAEgJVzfD_BwE,Doofinder,"6,590,434"
Spain,4,2004,Ecommerce,https://kiddus.com,Kiddus Accesorios,"1,995,873"
Netherlands,34,2008,Technology,https://www.anywhere365.io,Workstreampeople (Anywhere365),12.1
France,140,2013,Technology,https://www.digitalandyou.com,Digital & You,11.6
Italy,28,2011,Support Services,https://www.innovasoftspa.it/,Innovasoft,3.92
Lithuania,780,2004,Technology,https://www.hostinger.com/,Hostinger,"25,860,664"
Switzerland,39,2013,Sales & Marketing,https://thecatalyx.com/,Catalyx,"6,540,543"
Norway,14,2011,Health,https://sensocure.no,Sensocure,"2,140,000"
UK,445,2013,Financial Services,https://www.fintru.com,FinTrU,"19,441,982"
Italy,9,2012,Cyber Security,https://www.7layers.it,7Layers,5.3
Poland,95,2013,Ecommerce,https://www.picodi.com/,Picodi.com,5.31
Italy,30,2008,Retail,https://www.creative-cables.com/,Creative-Cables,5.44
Bulgaria,9,2016,Sales & Marketing,http://harnesscode.com/,Harness Code,"2,223,308"
Finland,62,2013,Health,http://heltti.com,Heltti,"5,310,814"
Hungary,42,2011,Telecoms,https://www.optiwella.com,Optiwella,10.1
United Kingdom,59,2006,Construction,https://www.highwoodgroup.co.uk/,Highwood Group,75.43
Italy,17,2014,Chemicals & Pharmaceuticals,https://www.nanopromsrl.com/,Nanoprom Chemicals,"2,779,910"
Spain,49,2012,Construction,https://holaelite.com/,Elite,"10,060,550"
Estonia,35,2015,Telecoms,https://dexatel.com,Dexatel,"4,901,031"
United Kingdom,32,2011,Technology,https://communicateplc.com,Communicate Technology,4.7
Germany,25,2013,Ecommerce,https://www.moebelando.de/,möbelando,8.31
Poland,119,2012,Technology,https://appunite.com/,AppUnite,"4,424,063"
France,141,2010,Property,https://www.safti.fr,SAFTI,"127,786,715"
Italy,208,2012,Financial Services,https://www.signorprestito.it,Signor Prestito,19.3
Spain,13,2010,Industrial Goods,https://www.traktechsl.com,Traktech Construccions Mecaniques,2.3
France,108,2012,Retail,https://www.lepetitvapoteur.com/,Le Petit Vapoteur,58.87
France,25,2009,Technology,https://www.arcure.net/,Arcure,7.45
France,7,2006,Retail,https://nakupenda.fr/,Eskalia et Nakupenda,"1,515,414"
France,11,2014,Retail,https://www.happybulle.com,Happy Bulle,"2,932,498"
Bulgaria,109,2012,Technology,https://accedia.com,Accedia,4.5
Bulgaria,52,2012,Technology,https://b-eye.com/,B EYE EOOD,1.65
Spain,29,2011,Construction,https://www.greico.es/,Greico Construcción Y Rehabilitación,6.86
Germany,12,2006,Transport,https://www.lgx-logistics.com/,LGX Logistics,"8,070,059"
France,7,2010,Management Consulting,https://www.nexindep.com,Nexindep,"11,877,500"
Bulgaria,1098,2010,Technology,https://www.bulpros.com,Bulpros Consulting,31.0
Italy,23,2012,Management Consulting,https://www.awair.eu/,Awair,2.90
Germany,71,2005,Support Services,https://www.hirschtec.eu/,HIRSCHTEC,8.10
Portugal,22,2015,Industrial Goods,http://polipop.pt/,Polipop,"3,351,671"
Germany,48,2012,Health,https://www.cerascreen.de,cerascreen,"4,061,130"
Portugal,13,2008,Food & Beverage,https://www.icon-key.com,Icon Key,3.7
Italy,4,2008,Energy,https://www.glayx.com/,Glayx,4.94
Italy,5,2010,Industrial Goods,https://www.fiordelmondolubrificanti.it/,Fiordelmondo Lubrificanti,4.23
Italy,10,2016,Ecommerce,https://www.stampasi.it/,StampaSi,"2,543,820"
Netherlands,44,2012,Education,https://www.scribbr.com,Scribbr,"8,132,888"
United Kingdom,25,2013,Sales & Marketing,https://wma.agency,Weller Media Agency,3.2
United Kingdom,310,2010,Sales & Marketing,https://www.motork.io/,Motork,23.68
Italy,67,1984,Industrial Goods,http://www.cam-carmagnola.com/,CAM,"12,280,490"
France,37,2012,Media,https://www.plugindigital.com/,Plug In Digital,"13,767,602"
Italy,4,2013,Waste management & recycling,https://www.gruppospaggiari.com,Consorzio Stabile Ambientemilia,"9,793,280"
Croatia,61,2013,Technology,https://www.microblink.com,Microblink,"5,571,000"
Germany,32,2009,Ecommerce,https://www.autoteile-werkzeuge.de,PoTec,6.5
United Kingdom,5534,2004,Support Services,https://www.nicgroup.co.uk/,NIC Services Group,104.35
Germany,9,2014,Ecommerce,https://www.whiskyzone.de/,Whiskyzone,5.44
Poland,241,2009,Technology,https://www.predicagroup.com/,Predica,"17,589,082"
Spain,19,2009,Transport,http://www.oceantransport.es/,Ocean Transport,"4,783,846"
Germany,40,2009,Automobiles,https://die-autowelt.com,Die Autowelt,"18,000,000"
Germany,14,2012,Property,https://www.arcadia-invest.de,Arcadia Investment,2.4
Italy,47,2013,Construction,http://www.cavatton.com/,Termotecnica Cavatton,3.94
UK,75,1997,Energy,https://serinusenergy.com/,Serinus,"19,651,446"
Spain,42,2010,Ecommerce,https://elboticarioencasa.com,Bladefar,"11,079,137"
United Kingdom,612,1989,Property,https://www.sdlgroup.co.uk,SDL Group,99.2
France,19,2012,Games industry,https://www.plugindigital.com/,Plug In Digital,7.17
Germany,75,2007,Technology,https://www.think-about.it/,thinkout IT,62.30
Germany,50,2009,Financial Services,https://www.demv.de/,DEMV Deutscher Maklerverbund,"5,012,841"
Spain,221,1996,Energy,https://www.stinorland.com/,STI Norland,"199,822,150"
Italy,10,2016,Ecommerce,http://www.yocabe.com,Yocabe,"1,969,579"
Spain,81,2013,Technology,https://www.kernel-analytics.com,Kernel Analytics,4.8
Italy,25,2012,Retail,https://www.babeweb.it,Babe,3.2
Romania,83,2010,Support Services,https://www.universum.ro/,Universum Events,5.50
Germany,76,2011,Technology,https://www.hd-elektrotechnik.com/,HD Elektrotechnik,"4,207,672"
Italy,9,2017,Technology,https://www.engeniegroup.com/,Engenie Group,"2,025,040"
France,31,2012,Travel & Leisure,https://www.yescapa.fr,Yescapa,"2,760,830"
Germany,25,2013,Support Services,https://www.adnp.de,ADNP GmbH,3.7
Germany,59,2014,Support Services,https://www.jr-service.de/,JR Service,2.22
France,64,2016,Support Services,https://www.groupe-nat.fr/,Groupe N.A.T,"4,180,122"
Italy,5,2015,Media,http://www.lasarraz.com/,La Sarraz Pictures,"1,513,710"
Italy,13,1994,Sales & Marketing,https://www.geniusprogetti.it,Genius Progetti,"19,192,605"
Italy,14,2012,Food & Beverage,https://www.tazzadorocoffeeshop.com,Antigua Tazzadoro,1.6
